"","number","monthYear","stateBirths","states","div"
"636","02","10-1979",736,"Alaska","9"
"637","02","10-1980",777,"Alaska","9"
"638","02","10-1981",873,"Alaska","9"
"639","02","10-1982",978,"Alaska","9"
"640","02","10-1983",955,"Alaska","9"
"641","02","10-1984",1116,"Alaska","9"
"642","02","10-1985",1061,"Alaska","9"
"643","02","10-1986",1069,"Alaska","9"
"644","02","10-1987",970,"Alaska","9"
"645","02","10-1988",927,"Alaska","9"
"646","02","10-1989",914,"Alaska","9"
"647","02","10-1990",1010,"Alaska","9"
"648","02","10-1991",963,"Alaska","9"
"649","02","10-1992",972,"Alaska","9"
"650","02","10-1993",937,"Alaska","9"
"651","02","10-1994",852,"Alaska","9"
"652","02","10-1995",836,"Alaska","9"
"653","02","10-1996",857,"Alaska","9"
"654","02","10-1997",809,"Alaska","9"
"655","02","10-1998",850,"Alaska","9"
"656","02","10-1999",836,"Alaska","9"
"657","02","10-2000",826,"Alaska","9"
"658","02","10-2001",824,"Alaska","9"
"659","02","10-2002",866,"Alaska","9"
"660","02","10-2003",822,"Alaska","9"
"661","02","10-2004",870,"Alaska","9"
"662","02","10-2005",844,"Alaska","9"
"663","02","10-2006",892,"Alaska","9"
"664","02","10-2007",995,"Alaska","9"
"665","02","10-2008",977,"Alaska","9"
"666","02","10-2009",961,"Alaska","9"
"667","02","10-2010",965,"Alaska","9"
"668","02","10-2011",902,"Alaska","9"
"669","02","10-2012",973,"Alaska","9"
"670","02","10-2013",975,"Alaska","9"
"671","02","10-2014",978,"Alaska","9"
"672","02","10-2015",925,"Alaska","9"
"673","02","11-1968",275,"Alaska","9"
"674","02","11-1969",292,"Alaska","9"
"675","02","11-1970",295,"Alaska","9"
"676","02","11-1971",295,"Alaska","9"
"677","02","11-1972",294,"Alaska","9"
"678","02","11-1973",260,"Alaska","9"
"679","02","11-1974",268,"Alaska","9"
"680","02","11-1975",312,"Alaska","9"
"681","02","11-1976",316,"Alaska","9"
"682","02","11-1977",638,"Alaska","9"
"683","02","11-1978",678,"Alaska","9"
"684","02","11-1979",701,"Alaska","9"
"685","02","11-1980",758,"Alaska","9"
"686","02","11-1981",792,"Alaska","9"
"687","02","11-1982",949,"Alaska","9"
"688","02","11-1983",989,"Alaska","9"
"689","02","11-1984",977,"Alaska","9"
"690","02","11-1985",989,"Alaska","9"
"691","02","11-1986",930,"Alaska","9"
"692","02","11-1987",913,"Alaska","9"
"693","02","11-1988",854,"Alaska","9"
"694","02","11-1989",946,"Alaska","9"
"695","02","11-1990",886,"Alaska","9"
"696","02","11-1991",902,"Alaska","9"
"697","02","11-1992",870,"Alaska","9"
"698","02","11-1993",842,"Alaska","9"
"699","02","11-1994",757,"Alaska","9"
"700","02","11-1995",757,"Alaska","9"
"701","02","11-1996",813,"Alaska","9"
"702","02","11-1997",699,"Alaska","9"
"703","02","11-1998",733,"Alaska","9"
"704","02","11-1999",803,"Alaska","9"
"705","02","11-2000",800,"Alaska","9"
"706","02","11-2001",765,"Alaska","9"
"707","02","11-2002",748,"Alaska","9"
"708","02","11-2003",780,"Alaska","9"
"709","02","11-2004",807,"Alaska","9"
"710","02","11-2005",886,"Alaska","9"
"711","02","11-2006",892,"Alaska","9"
"712","02","11-2007",907,"Alaska","9"
"713","02","11-2008",863,"Alaska","9"
"714","02","11-2009",901,"Alaska","9"
"715","02","11-2010",923,"Alaska","9"
"716","02","11-2011",859,"Alaska","9"
"717","02","11-2012",833,"Alaska","9"
"718","02","11-2013",939,"Alaska","9"
"719","02","11-2014",894,"Alaska","9"
"720","02","11-2015",880,"Alaska","9"
"721","02","12-1968",266,"Alaska","9"
"722","02","12-1969",296,"Alaska","9"
"723","02","12-1970",327,"Alaska","9"
"724","02","12-1971",278,"Alaska","9"
"725","02","12-1972",300,"Alaska","9"
"726","02","12-1973",280,"Alaska","9"
"727","02","12-1974",301,"Alaska","9"
"728","02","12-1975",318,"Alaska","9"
"729","02","12-1976",364,"Alaska","9"
"730","02","12-1977",673,"Alaska","9"
"731","02","12-1978",715,"Alaska","9"
"732","02","12-1979",718,"Alaska","9"
"733","02","12-1980",796,"Alaska","9"
"734","02","12-1981",793,"Alaska","9"
"735","02","12-1982",936,"Alaska","9"
"736","02","12-1983",922,"Alaska","9"
"737","02","12-1984",972,"Alaska","9"
"738","02","12-1985",1034,"Alaska","9"
"739","02","12-1986",922,"Alaska","9"
"740","02","12-1987",998,"Alaska","9"
"741","02","12-1988",905,"Alaska","9"
"742","02","12-1989",1011,"Alaska","9"
"743","02","12-1990",992,"Alaska","9"
"744","02","12-1991",947,"Alaska","9"
"745","02","12-1992",947,"Alaska","9"
"746","02","12-1993",916,"Alaska","9"
"747","02","12-1994",912,"Alaska","9"
"748","02","12-1995",839,"Alaska","9"
"749","02","12-1996",816,"Alaska","9"
"750","02","12-1997",879,"Alaska","9"
"751","02","12-1998",809,"Alaska","9"
"752","02","12-1999",832,"Alaska","9"
"753","02","12-2000",775,"Alaska","9"
"754","02","12-2001",801,"Alaska","9"
"755","02","12-2002",810,"Alaska","9"
"756","02","12-2003",832,"Alaska","9"
"757","02","12-2004",904,"Alaska","9"
"758","02","12-2005",903,"Alaska","9"
"759","02","12-2006",858,"Alaska","9"
"760","02","12-2007",860,"Alaska","9"
"761","02","12-2008",948,"Alaska","9"
"762","02","12-2009",865,"Alaska","9"
"763","02","12-2010",979,"Alaska","9"
"764","02","12-2011",996,"Alaska","9"
"765","02","12-2012",921,"Alaska","9"
"766","02","12-2013",928,"Alaska","9"
"767","02","12-2014",933,"Alaska","9"
"768","02","12-2015",932,"Alaska","9"
"769","02","2-1968",244,"Alaska","9"
"770","02","2-1969",258,"Alaska","9"
"771","02","2-1970",282,"Alaska","9"
"772","02","2-1971",290,"Alaska","9"
"773","02","2-1972",264,"Alaska","9"
"774","02","2-1973",256,"Alaska","9"
"775","02","2-1974",254,"Alaska","9"
"776","02","2-1975",275,"Alaska","9"
"777","02","2-1976",290,"Alaska","9"
"778","02","2-1977",612,"Alaska","9"
"779","02","2-1978",627,"Alaska","9"
"780","02","2-1979",710,"Alaska","9"
"781","02","2-1980",728,"Alaska","9"
"782","02","2-1981",761,"Alaska","9"
"783","02","2-1982",758,"Alaska","9"
"784","02","2-1983",894,"Alaska","9"
"785","02","2-1984",954,"Alaska","9"
"786","02","2-1985",1021,"Alaska","9"
"787","02","2-1986",909,"Alaska","9"
"788","02","2-1987",899,"Alaska","9"
"789","02","2-1988",836,"Alaska","9"
"790","02","2-1989",948,"Alaska","9"
"791","02","2-1990",866,"Alaska","9"
"792","02","2-1991",873,"Alaska","9"
"793","02","2-1992",937,"Alaska","9"
"794","02","2-1993",816,"Alaska","9"
"795","02","2-1994",831,"Alaska","9"
"796","02","2-1995",741,"Alaska","9"
"797","02","2-1996",779,"Alaska","9"
"798","02","2-1997",766,"Alaska","9"
"799","02","2-1998",703,"Alaska","9"
"800","02","2-1999",757,"Alaska","9"
"801","02","2-2000",827,"Alaska","9"
"802","02","2-2001",781,"Alaska","9"
"803","02","2-2002",752,"Alaska","9"
"804","02","2-2003",757,"Alaska","9"
"805","02","2-2004",805,"Alaska","9"
"806","02","2-2005",765,"Alaska","9"
"807","02","2-2006",837,"Alaska","9"
"808","02","2-2007",816,"Alaska","9"
"809","02","2-2008",933,"Alaska","9"
"810","02","2-2009",874,"Alaska","9"
"811","02","2-2010",817,"Alaska","9"
"812","02","2-2011",881,"Alaska","9"
"813","02","2-2012",811,"Alaska","9"
"814","02","2-2013",836,"Alaska","9"
"815","02","2-2014",895,"Alaska","9"
"816","02","2-2015",887,"Alaska","9"
"817","02","3-1968",258,"Alaska","9"
"818","02","3-1969",275,"Alaska","9"
"819","02","3-1970",305,"Alaska","9"
"820","02","3-1971",360,"Alaska","9"
"821","02","3-1972",295,"Alaska","9"
"822","02","3-1973",279,"Alaska","9"
"823","02","3-1974",299,"Alaska","9"
"824","02","3-1975",288,"Alaska","9"
"825","02","3-1976",338,"Alaska","9"
"826","02","3-1977",756,"Alaska","9"
"827","02","3-1978",778,"Alaska","9"
"828","02","3-1979",794,"Alaska","9"
"829","02","3-1980",757,"Alaska","9"
"830","02","3-1981",869,"Alaska","9"
"831","02","3-1982",951,"Alaska","9"
"832","02","3-1983",1053,"Alaska","9"
"833","02","3-1984",1008,"Alaska","9"
"834","02","3-1985",1047,"Alaska","9"
"835","02","3-1986",1079,"Alaska","9"
"836","02","3-1987",1019,"Alaska","9"
"837","02","3-1988",1000,"Alaska","9"
"838","02","3-1989",944,"Alaska","9"
"839","02","3-1990",1043,"Alaska","9"
"840","02","3-1991",1013,"Alaska","9"
"841","02","3-1992",1015,"Alaska","9"
"842","02","3-1993",971,"Alaska","9"
"843","02","3-1994",942,"Alaska","9"
"844","02","3-1995",910,"Alaska","9"
"845","02","3-1996",874,"Alaska","9"
"846","02","3-1997",822,"Alaska","9"
"847","02","3-1998",865,"Alaska","9"
"848","02","3-1999",844,"Alaska","9"
"849","02","3-2000",883,"Alaska","9"
"850","02","3-2001",919,"Alaska","9"
"851","02","3-2002",825,"Alaska","9"
"852","02","3-2003",876,"Alaska","9"
"853","02","3-2004",945,"Alaska","9"
"854","02","3-2005",973,"Alaska","9"
"855","02","3-2006",906,"Alaska","9"
"856","02","3-2007",911,"Alaska","9"
"857","02","3-2008",934,"Alaska","9"
"858","02","3-2009",989,"Alaska","9"
"859","02","3-2010",935,"Alaska","9"
"860","02","3-2011",988,"Alaska","9"
"861","02","3-2012",950,"Alaska","9"
"862","02","3-2013",983,"Alaska","9"
"863","02","3-2014",914,"Alaska","9"
"864","02","3-2015",963,"Alaska","9"
"865","02","4-1968",254,"Alaska","9"
"866","02","4-1969",276,"Alaska","9"
"867","02","4-1970",300,"Alaska","9"
"868","02","4-1971",312,"Alaska","9"
"869","02","4-1972",289,"Alaska","9"
"870","02","4-1973",281,"Alaska","9"
"871","02","4-1974",289,"Alaska","9"
"872","02","4-1975",292,"Alaska","9"
"873","02","4-1976",308,"Alaska","9"
"874","02","4-1977",702,"Alaska","9"
"875","02","4-1978",716,"Alaska","9"
"876","02","4-1979",821,"Alaska","9"
"877","02","4-1980",807,"Alaska","9"
"878","02","4-1981",818,"Alaska","9"
"879","02","4-1982",979,"Alaska","9"
"880","02","4-1983",971,"Alaska","9"
"881","02","4-1984",1048,"Alaska","9"
"882","02","4-1985",1089,"Alaska","9"
"883","02","4-1986",980,"Alaska","9"
"884","02","4-1987",956,"Alaska","9"
"885","02","4-1988",951,"Alaska","9"
"886","02","4-1989",912,"Alaska","9"
"887","02","4-1990",941,"Alaska","9"
"888","02","4-1991",951,"Alaska","9"
"889","02","4-1992",971,"Alaska","9"
"890","02","4-1993",942,"Alaska","9"
"891","02","4-1994",850,"Alaska","9"
"892","02","4-1995",849,"Alaska","9"
"893","02","4-1996",898,"Alaska","9"
"894","02","4-1997",887,"Alaska","9"
"895","02","4-1998",871,"Alaska","9"
"896","02","4-1999",842,"Alaska","9"
"897","02","4-2000",831,"Alaska","9"
"898","02","4-2001",798,"Alaska","9"
"899","02","4-2002",848,"Alaska","9"
"900","02","4-2003",831,"Alaska","9"
"901","02","4-2004",811,"Alaska","9"
"902","02","4-2005",854,"Alaska","9"
"903","02","4-2006",912,"Alaska","9"
"904","02","4-2007",901,"Alaska","9"
"905","02","4-2008",926,"Alaska","9"
"906","02","4-2009",931,"Alaska","9"
"907","02","4-2010",913,"Alaska","9"
"908","02","4-2011",956,"Alaska","9"
"909","02","4-2012",912,"Alaska","9"
"910","02","4-2013",917,"Alaska","9"
"911","02","4-2014",960,"Alaska","9"
"912","02","4-2015",940,"Alaska","9"
"913","02","5-1968",287,"Alaska","9"
"914","02","5-1969",302,"Alaska","9"
"915","02","5-1970",318,"Alaska","9"
"916","02","5-1971",310,"Alaska","9"
"917","02","5-1972",282,"Alaska","9"
"918","02","5-1973",286,"Alaska","9"
"919","02","5-1974",285,"Alaska","9"
"920","02","5-1975",340,"Alaska","9"
"921","02","5-1976",340,"Alaska","9"
"922","02","5-1977",721,"Alaska","9"
"923","02","5-1978",759,"Alaska","9"
"924","02","5-1979",818,"Alaska","9"
"925","02","5-1980",900,"Alaska","9"
"926","02","5-1981",872,"Alaska","9"
"927","02","5-1982",967,"Alaska","9"
"928","02","5-1983",1086,"Alaska","9"
"929","02","5-1984",1082,"Alaska","9"
"930","02","5-1985",1148,"Alaska","9"
"931","02","5-1986",1087,"Alaska","9"
"932","02","5-1987",993,"Alaska","9"
"933","02","5-1988",954,"Alaska","9"
"934","02","5-1989",1030,"Alaska","9"
"935","02","5-1990",1043,"Alaska","9"
"936","02","5-1991",1035,"Alaska","9"
"937","02","5-1992",1044,"Alaska","9"
"938","02","5-1993",920,"Alaska","9"
"939","02","5-1994",946,"Alaska","9"
"940","02","5-1995",909,"Alaska","9"
"941","02","5-1996",881,"Alaska","9"
"942","02","5-1997",842,"Alaska","9"
"943","02","5-1998",831,"Alaska","9"
"944","02","5-1999",847,"Alaska","9"
"945","02","5-2000",849,"Alaska","9"
"946","02","5-2001",869,"Alaska","9"
"947","02","5-2002",883,"Alaska","9"
"948","02","5-2003",821,"Alaska","9"
"949","02","5-2004",875,"Alaska","9"
"950","02","5-2005",862,"Alaska","9"
"951","02","5-2006",967,"Alaska","9"
"952","02","5-2007",952,"Alaska","9"
"953","02","5-2008",952,"Alaska","9"
"954","02","5-2009",969,"Alaska","9"
"955","02","5-2010",964,"Alaska","9"
"956","02","5-2011",992,"Alaska","9"
"957","02","5-2012",956,"Alaska","9"
"958","02","5-2013",945,"Alaska","9"
"959","02","5-2014",997,"Alaska","9"
"960","02","5-2015",975,"Alaska","9"
"961","02","6-1968",270,"Alaska","9"
"962","02","6-1969",300,"Alaska","9"
"963","02","6-1970",320,"Alaska","9"
"964","02","6-1971",294,"Alaska","9"
"965","02","6-1972",294,"Alaska","9"
"966","02","6-1973",267,"Alaska","9"
"967","02","6-1974",299,"Alaska","9"
"968","02","6-1975",297,"Alaska","9"
"969","02","6-1976",307,"Alaska","9"
"970","02","6-1977",710,"Alaska","9"
"971","02","6-1978",746,"Alaska","9"
"972","02","6-1979",736,"Alaska","9"
"973","02","6-1980",759,"Alaska","9"
"974","02","6-1981",832,"Alaska","9"
"975","02","6-1982",936,"Alaska","9"
"976","02","6-1983",1101,"Alaska","9"
"977","02","6-1984",1081,"Alaska","9"
"978","02","6-1985",1070,"Alaska","9"
"979","02","6-1986",1036,"Alaska","9"
"980","02","6-1987",1001,"Alaska","9"
"981","02","6-1988",927,"Alaska","9"
"982","02","6-1989",1010,"Alaska","9"
"983","02","6-1990",1047,"Alaska","9"
"984","02","6-1991",976,"Alaska","9"
"985","02","6-1992",933,"Alaska","9"
"986","02","6-1993",950,"Alaska","9"
"987","02","6-1994",940,"Alaska","9"
"988","02","6-1995",914,"Alaska","9"
"989","02","6-1996",810,"Alaska","9"
"990","02","6-1997",823,"Alaska","9"
"991","02","6-1998",856,"Alaska","9"
"992","02","6-1999",789,"Alaska","9"
"993","02","6-2000",791,"Alaska","9"
"994","02","6-2001",848,"Alaska","9"
"995","02","6-2002",802,"Alaska","9"
"996","02","6-2003",841,"Alaska","9"
"997","02","6-2004",887,"Alaska","9"
"998","02","6-2005",921,"Alaska","9"
"999","02","6-2006",917,"Alaska","9"
"1000","02","6-2007",954,"Alaska","9"
"1001","02","6-2008",999,"Alaska","9"
"1002","02","6-2009",1029,"Alaska","9"
"1003","02","6-2010",1025,"Alaska","9"
"1004","02","6-2011",1034,"Alaska","9"
"1005","02","6-2012",931,"Alaska","9"
"1006","02","6-2013",982,"Alaska","9"
"1007","02","6-2014",921,"Alaska","9"
"1008","02","6-2015",906,"Alaska","9"
"1009","02","7-1968",266,"Alaska","9"
"1010","02","7-1969",302,"Alaska","9"
"1011","02","7-1970",332,"Alaska","9"
"1012","02","7-1971",295,"Alaska","9"
"1013","02","7-1972",293,"Alaska","9"
"1014","02","7-1973",278,"Alaska","9"
"1015","02","7-1974",319,"Alaska","9"
"1016","02","7-1975",323,"Alaska","9"
"1017","02","7-1976",360,"Alaska","9"
"1018","02","7-1977",748,"Alaska","9"
"1019","02","7-1978",752,"Alaska","9"
"1020","02","7-1979",754,"Alaska","9"
"1021","02","7-1980",815,"Alaska","9"
"1022","02","7-1981",880,"Alaska","9"
"1023","02","7-1982",958,"Alaska","9"
"1024","02","7-1983",1028,"Alaska","9"
"1025","02","7-1984",1134,"Alaska","9"
"1026","02","7-1985",1129,"Alaska","9"
"1027","02","7-1986",1094,"Alaska","9"
"1028","02","7-1987",1022,"Alaska","9"
"1029","02","7-1988",936,"Alaska","9"
"1030","02","7-1989",947,"Alaska","9"
"1031","02","7-1990",1005,"Alaska","9"
"1032","02","7-1991",1022,"Alaska","9"
"1033","02","7-1992",1058,"Alaska","9"
"1034","02","7-1993",965,"Alaska","9"
"1035","02","7-1994",899,"Alaska","9"
"1036","02","7-1995",863,"Alaska","9"
"1037","02","7-1996",819,"Alaska","9"
"1038","02","7-1997",946,"Alaska","9"
"1039","02","7-1998",911,"Alaska","9"
"1040","02","7-1999",875,"Alaska","9"
"1041","02","7-2000",857,"Alaska","9"
"1042","02","7-2001",850,"Alaska","9"
"1043","02","7-2002",891,"Alaska","9"
"1044","02","7-2003",892,"Alaska","9"
"1045","02","7-2004",863,"Alaska","9"
"1046","02","7-2005",866,"Alaska","9"
"1047","02","7-2006",957,"Alaska","9"
"1048","02","7-2007",915,"Alaska","9"
"1049","02","7-2008",1016,"Alaska","9"
"1050","02","7-2009",1041,"Alaska","9"
"1051","02","7-2010",1014,"Alaska","9"
"1052","02","7-2011",943,"Alaska","9"
"1053","02","7-2012",985,"Alaska","9"
"1054","02","7-2013",961,"Alaska","9"
"1055","02","7-2014",1010,"Alaska","9"
"1056","02","7-2015",1020,"Alaska","9"
"1057","02","8-1968",280,"Alaska","9"
"1058","02","8-1969",289,"Alaska","9"
"1059","02","8-1970",314,"Alaska","9"
"1060","02","8-1971",279,"Alaska","9"
"1061","02","8-1972",314,"Alaska","9"
"1062","02","8-1973",286,"Alaska","9"
"1063","02","8-1974",318,"Alaska","9"
"1064","02","8-1975",357,"Alaska","9"
"1065","02","8-1976",344,"Alaska","9"
"1066","02","8-1977",730,"Alaska","9"
"1067","02","8-1978",811,"Alaska","9"
"1068","02","8-1979",789,"Alaska","9"
"1069","02","8-1980",840,"Alaska","9"
"1070","02","8-1981",937,"Alaska","9"
"1071","02","8-1982",999,"Alaska","9"
"1072","02","8-1983",1012,"Alaska","9"
"1073","02","8-1984",1082,"Alaska","9"
"1074","02","8-1985",1118,"Alaska","9"
"1075","02","8-1986",1010,"Alaska","9"
"1076","02","8-1987",978,"Alaska","9"
"1077","02","8-1988",1004,"Alaska","9"
"1078","02","8-1989",1035,"Alaska","9"
"1079","02","8-1990",1076,"Alaska","9"
"1080","02","8-1991",1058,"Alaska","9"
"1081","02","8-1992",1005,"Alaska","9"
"1082","02","8-1993",937,"Alaska","9"
"1083","02","8-1994",971,"Alaska","9"
"1084","02","8-1995",911,"Alaska","9"
"1085","02","8-1996",875,"Alaska","9"
"1086","02","8-1997",806,"Alaska","9"
"1087","02","8-1998",864,"Alaska","9"
"1088","02","8-1999",869,"Alaska","9"
"1089","02","8-2000",856,"Alaska","9"
"1090","02","8-2001",895,"Alaska","9"
"1091","02","8-2002",912,"Alaska","9"
"1092","02","8-2003",908,"Alaska","9"
"1093","02","8-2004",872,"Alaska","9"
"1094","02","8-2005",896,"Alaska","9"
"1095","02","8-2006",1044,"Alaska","9"
"1096","02","8-2007",1002,"Alaska","9"
"1097","02","8-2008",1009,"Alaska","9"
"1098","02","8-2009",951,"Alaska","9"
"1099","02","8-2010",1046,"Alaska","9"
"1100","02","8-2011",928,"Alaska","9"
"1101","02","8-2012",962,"Alaska","9"
"1102","02","8-2013",1041,"Alaska","9"
"1103","02","8-2014",977,"Alaska","9"
"1104","02","8-2015",977,"Alaska","9"
"1105","02","9-1968",278,"Alaska","9"
"1106","02","9-1969",292,"Alaska","9"
"1107","02","9-1970",327,"Alaska","9"
"1108","02","9-1971",319,"Alaska","9"
"1109","02","9-1972",302,"Alaska","9"
"1110","02","9-1973",278,"Alaska","9"
"1111","02","9-1974",288,"Alaska","9"
"1112","02","9-1975",332,"Alaska","9"
"1113","02","9-1976",338,"Alaska","9"
"1114","02","9-1977",673,"Alaska","9"
"1115","02","9-1978",762,"Alaska","9"
"1116","02","9-1979",829,"Alaska","9"
"1117","02","9-1980",793,"Alaska","9"
"1118","02","9-1981",905,"Alaska","9"
"1119","02","9-1982",1023,"Alaska","9"
"1120","02","9-1983",1081,"Alaska","9"
"1121","02","9-1984",1034,"Alaska","9"
"1122","02","9-1985",1118,"Alaska","9"
"1123","02","9-1986",1033,"Alaska","9"
"1124","02","9-1987",1014,"Alaska","9"
"1125","02","9-1988",1012,"Alaska","9"
"1126","02","9-1989",1031,"Alaska","9"
"1127","02","9-1990",1017,"Alaska","9"
"1128","02","9-1991",981,"Alaska","9"
"1129","02","9-1992",1000,"Alaska","9"
"1130","02","9-1993",996,"Alaska","9"
"1131","02","9-1994",915,"Alaska","9"
"1132","02","9-1995",904,"Alaska","9"
"1133","02","9-1996",875,"Alaska","9"
"1134","02","9-1997",855,"Alaska","9"
"1135","02","9-1998",835,"Alaska","9"
"1136","02","9-1999",878,"Alaska","9"
"1137","02","9-2000",861,"Alaska","9"
"1138","02","9-2001",860,"Alaska","9"
"1139","02","9-2002",834,"Alaska","9"
"1140","02","9-2003",895,"Alaska","9"
"1141","02","9-2004",858,"Alaska","9"
"1142","02","9-2005",877,"Alaska","9"
"1143","02","9-2006",993,"Alaska","9"
"1144","02","9-2007",973,"Alaska","9"
"1145","02","9-2008",1009,"Alaska","9"
"1146","02","9-2009",925,"Alaska","9"
"1147","02","9-2010",966,"Alaska","9"
"1148","02","9-2011",1011,"Alaska","9"
"1149","02","9-2012",1029,"Alaska","9"
"1150","02","9-2013",965,"Alaska","9"
"1151","02","9-2014",961,"Alaska","9"
"1152","02","9-2015",962,"Alaska","9"
"1153","03","1-1968",1343,"Arizona","8"
"1154","03","1-1969",1362,"Arizona","8"
"1155","03","1-1970",1448,"Arizona","8"
"1156","03","1-1971",1655,"Arizona","8"
"1157","03","1-1972",1520,"Arizona","8"
"1158","03","1-1973",1532,"Arizona","8"
"1159","03","1-1974",1624,"Arizona","8"
"1160","03","1-1975",1677,"Arizona","8"
"1161","03","1-1976",1677,"Arizona","8"
"1162","03","1-1977",1734,"Arizona","8"
"1163","03","1-1978",1782,"Arizona","8"
"1164","03","1-1979",1856,"Arizona","8"
"1165","03","1-1980",2001,"Arizona","8"
"1166","03","1-1981",2076,"Arizona","8"
"1167","03","1-1982",2171,"Arizona","8"
"1168","03","1-1983",2243,"Arizona","8"
"1169","03","1-1984",2218,"Arizona","8"
"1170","03","1-1985",4842,"Arizona","8"
"1171","03","1-1986",4918,"Arizona","8"
