"","Date","stateBirths","states"
"4021","9601",4397,"Kentucky"
"4022","9602",4090,"Kentucky"
"4023","9603",4366,"Kentucky"
"4024","9604",4244,"Kentucky"
"4025","9605",4294,"Kentucky"
"4026","9606",4182,"Kentucky"
"4027","9607",4622,"Kentucky"
"4028","9608",4817,"Kentucky"
"4029","9609",4655,"Kentucky"
"4030","9610",4553,"Kentucky"
"4031","9611",4058,"Kentucky"
"4032","9612",4428,"Kentucky"
"4033","9701",4228,"Kentucky"
"4034","9702",4033,"Kentucky"
"4035","9703",4348,"Kentucky"
"4036","9704",4275,"Kentucky"
"4037","9705",4432,"Kentucky"
"4038","9706",4479,"Kentucky"
"4039","9707",4811,"Kentucky"
"4040","9708",4685,"Kentucky"
"4041","9709",4580,"Kentucky"
"4042","9710",4554,"Kentucky"
"4043","9711",4184,"Kentucky"
"4044","9712",4594,"Kentucky"
"4045","9801",4398,"Kentucky"
"4046","9802",4104,"Kentucky"
"4047","9803",4550,"Kentucky"
"4048","9804",4400,"Kentucky"
"4049","9805",4625,"Kentucky"
"4050","9806",4581,"Kentucky"
"4051","9807",4782,"Kentucky"
"4052","9808",4722,"Kentucky"
"4053","9809",4792,"Kentucky"
"4054","9810",4620,"Kentucky"
"4055","9811",4238,"Kentucky"
"4056","9812",4517,"Kentucky"
"4057","9901",4311,"Kentucky"
"4058","9902",4198,"Kentucky"
"4059","9903",4609,"Kentucky"
"4060","9904",4278,"Kentucky"
"4061","9905",4450,"Kentucky"
"4062","9906",4523,"Kentucky"
"4063","9907",4845,"Kentucky"
"4064","9908",4930,"Kentucky"
"4065","9909",4780,"Kentucky"
"4066","9910",4641,"Kentucky"
"4067","9911",4216,"Kentucky"
"4068","9912",4622,"Kentucky"
"4069","0001",5693,"Louisiana"
"4070","0002",5448,"Louisiana"
"4071","0003",5405,"Louisiana"
"4072","0004",5039,"Louisiana"
"4073","0005",5386,"Louisiana"
"4074","0006",5503,"Louisiana"
"4075","0007",5738,"Louisiana"
"4076","0008",6358,"Louisiana"
"4077","0009",5955,"Louisiana"
"4078","0010",5804,"Louisiana"
"4079","0011",5735,"Louisiana"
"4080","0012",5834,"Louisiana"
"4081","0101",5543,"Louisiana"
"4082","0102",4841,"Louisiana"
"4083","0103",5342,"Louisiana"
"4084","0104",4946,"Louisiana"
"4085","0105",5267,"Louisiana"
"4086","0106",5002,"Louisiana"
"4087","0107",5728,"Louisiana"
"4088","0108",6106,"Louisiana"
"4089","0109",5755,"Louisiana"
"4090","0110",5793,"Louisiana"
"4091","0111",5456,"Louisiana"
"4092","0112",5573,"Louisiana"
"4093","0201",5439,"Louisiana"
"4094","0202",4933,"Louisiana"
"4095","0203",5116,"Louisiana"
"4096","0204",5098,"Louisiana"
"4097","0205",5259,"Louisiana"
"4098","0206",4983,"Louisiana"
"4099","0207",5754,"Louisiana"
"4100","0208",5935,"Louisiana"
"4101","0209",5738,"Louisiana"
"4102","0210",5730,"Louisiana"
"4103","0211",5209,"Louisiana"
"4104","0212",5678,"Louisiana"
"4105","0301",3028,"Louisiana"
"4106","0302",2971,"Louisiana"
"4107","0303",3207,"Louisiana"
"4108","0304",3072,"Louisiana"
"4109","0305",3462,"Louisiana"
"4110","0306",3086,"Louisiana"
"4111","0307",3327,"Louisiana"
"4112","0308",3313,"Louisiana"
"4113","0309",3335,"Louisiana"
"4114","0310",3339,"Louisiana"
"4115","0311",2894,"Louisiana"
"4116","0312",3140,"Louisiana"
"4117","0401",3093,"Louisiana"
"4118","0402",3104,"Louisiana"
"4119","0403",3250,"Louisiana"
"4120","0404",3167,"Louisiana"
"4121","0405",3132,"Louisiana"
"4122","0406",3224,"Louisiana"
"4123","0407",3308,"Louisiana"
"4124","0408",3351,"Louisiana"
"4125","0409",3311,"Louisiana"
"4126","0410",3205,"Louisiana"
"4127","0411",3160,"Louisiana"
"4128","0412",3133,"Louisiana"
"4129","0501",3107,"Louisiana"
"4130","0502",2950,"Louisiana"
"4131","0503",3321,"Louisiana"
"4132","0504",3180,"Louisiana"
"4133","0505",3294,"Louisiana"
"4134","0506",3362,"Louisiana"
"4135","0507",3411,"Louisiana"
"4136","0508",3473,"Louisiana"
"4137","0509",3424,"Louisiana"
"4138","0510",3234,"Louisiana"
"4139","0511",3151,"Louisiana"
"4140","0512",3404,"Louisiana"
"4141","0601",3157,"Louisiana"
"4142","0602",3007,"Louisiana"
"4143","0603",3576,"Louisiana"
"4144","0604",3158,"Louisiana"
"4145","0605",3458,"Louisiana"
"4146","0606",3492,"Louisiana"
"4147","0607",3562,"Louisiana"
"4148","0608",3679,"Louisiana"
"4149","0609",3487,"Louisiana"
"4150","0610",3481,"Louisiana"
"4151","0611",3251,"Louisiana"
"4152","0612",3299,"Louisiana"
"4153","0701",3240,"Louisiana"
"4154","0702",3088,"Louisiana"
"4155","0703",3493,"Louisiana"
"4156","0704",3335,"Louisiana"
"4157","0705",3392,"Louisiana"
"4158","0706",3469,"Louisiana"
"4159","0707",3610,"Louisiana"
"4160","0708",3781,"Louisiana"
"4161","0709",3449,"Louisiana"
"4162","0710",3483,"Louisiana"
"4163","0711",3205,"Louisiana"
"4164","0712",3341,"Louisiana"
"4165","0801",3240,"Louisiana"
"4166","0802",3281,"Louisiana"
"4167","0803",3314,"Louisiana"
"4168","0804",3249,"Louisiana"
"4169","0805",3516,"Louisiana"
"4170","0806",3342,"Louisiana"
"4171","0807",3564,"Louisiana"
"4172","0808",3563,"Louisiana"
"4173","0809",3503,"Louisiana"
"4174","0810",3285,"Louisiana"
"4175","0811",3027,"Louisiana"
"4176","0812",3340,"Louisiana"
"4177","0901",3136,"Louisiana"
"4178","0902",3050,"Louisiana"
"4179","0903",3409,"Louisiana"
"4180","0904",3309,"Louisiana"
"4181","0905",3516,"Louisiana"
"4182","0906",3294,"Louisiana"
"4183","0907",3493,"Louisiana"
"4184","0908",3398,"Louisiana"
"4185","0909",3553,"Louisiana"
"4186","0910",3301,"Louisiana"
"4187","0911",2985,"Louisiana"
"4188","0912",3257,"Louisiana"
"4189","1001",3036,"Louisiana"
"4190","1002",2958,"Louisiana"
"4191","1003",3390,"Louisiana"
"4192","1004",3254,"Louisiana"
"4193","1005",3320,"Louisiana"
"4194","1006",3411,"Louisiana"
"4195","1007",3356,"Louisiana"
"4196","1008",3303,"Louisiana"
"4197","1009",3359,"Louisiana"
"4198","1010",3191,"Louisiana"
"4199","1011",3100,"Louisiana"
"4200","1012",3041,"Louisiana"
"4201","1101",3033,"Louisiana"
"4202","1102",2885,"Louisiana"
"4203","1103",3196,"Louisiana"
"4204","1104",3007,"Louisiana"
"4205","1105",3130,"Louisiana"
"4206","1106",3285,"Louisiana"
"4207","1107",3507,"Louisiana"
"4208","1108",3495,"Louisiana"
"4209","1109",3381,"Louisiana"
"4210","1110",3096,"Louisiana"
"4211","1111",3073,"Louisiana"
"4212","1112",3126,"Louisiana"
"4213","1201",2947,"Louisiana"
"4214","1202",2908,"Louisiana"
"4215","1203",3227,"Louisiana"
"4216","1204",2983,"Louisiana"
"4217","1205",3366,"Louisiana"
"4218","1206",3373,"Louisiana"
"4219","1207",3432,"Louisiana"
"4220","1208",3499,"Louisiana"
"4221","1209",3328,"Louisiana"
"4222","1210",3360,"Louisiana"
"4223","1211",3058,"Louisiana"
"4224","1212",3221,"Louisiana"
"4225","1301",3117,"Louisiana"
"4226","1302",2873,"Louisiana"
"4227","1303",3207,"Louisiana"
"4228","1304",3186,"Louisiana"
"4229","1305",3333,"Louisiana"
"4230","1306",3227,"Louisiana"
"4231","1307",3515,"Louisiana"
"4232","1308",3525,"Louisiana"
"4233","1309",3315,"Louisiana"
"4234","1310",3470,"Louisiana"
"4235","1311",3041,"Louisiana"
"4236","1312",3285,"Louisiana"
"4237","1401",3275,"Louisiana"
"4238","1402",2874,"Louisiana"
"4239","1403",3222,"Louisiana"
"4240","1404",3279,"Louisiana"
"4241","1405",3374,"Louisiana"
"4242","1406",3314,"Louisiana"
"4243","1407",3607,"Louisiana"
"4244","1408",3619,"Louisiana"
"4245","1409",3357,"Louisiana"
"4246","1410",3356,"Louisiana"
"4247","1411",3111,"Louisiana"
"4248","1412",3299,"Louisiana"
"4249","1501",3215,"Louisiana"
"4250","1502",2830,"Louisiana"
"4251","1503",3326,"Louisiana"
"4252","1504",3296,"Louisiana"
"4253","1505",3312,"Louisiana"
"4254","1506",3392,"Louisiana"
"4255","1507",3542,"Louisiana"
"4256","1508",3473,"Louisiana"
"4257","1509",3360,"Louisiana"
"4258","1510",3442,"Louisiana"
"4259","1511",3062,"Louisiana"
"4260","1512",3232,"Louisiana"
"4261","9501",5463,"Louisiana"
"4262","9502",4877,"Louisiana"
"4263","9503",5332,"Louisiana"
"4264","9504",5054,"Louisiana"
"4265","9505",5227,"Louisiana"
"4266","9506",5407,"Louisiana"
"4267","9507",5854,"Louisiana"
"4268","9508",6002,"Louisiana"
"4269","9509",5927,"Louisiana"
"4270","9510",5669,"Louisiana"
"4271","9511",5463,"Louisiana"
"4272","9512",5366,"Louisiana"
"4273","9601",5352,"Louisiana"
"4274","9602",4752,"Louisiana"
"4275","9603",5182,"Louisiana"
"4276","9604",5043,"Louisiana"
"4277","9605",5098,"Louisiana"
"4278","9606",5123,"Louisiana"
"4279","9607",5895,"Louisiana"
"4280","9608",6091,"Louisiana"
"4281","9609",5762,"Louisiana"
"4282","9610",5792,"Louisiana"
"4283","9611",5331,"Louisiana"
"4284","9612",5783,"Louisiana"
"4285","9701",5575,"Louisiana"
"4286","9702",4986,"Louisiana"
"4287","9703",5184,"Louisiana"
"4288","9704",4962,"Louisiana"
"4289","9705",5265,"Louisiana"
"4290","9706",5256,"Louisiana"
